YEAR,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,A_MEAN,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,dv_rating_alpha,dv_rating_beta,human_rating_alpha,human_rating_beta,aioe,w,z,z_h,z_aioe,log_tot_emp,log_a_median,log_a_pct10,log_a_pct90
2019,11-3111,Compensation and Benefits Managers,detailed,16900.0,134210.0,69870.0,91430.0,122270.0,163980.0,,0.131578947368421,0.513157894736842,0.1842105263157894,0.4605263157894737,1.298235,16850.0,0.886534132021023,0.8684662693148587,1.3101205129957678,9.735068900911164,11.713986993138235,11.154391651546497,
2019,11-3121,Human Resources Managers,detailed,154800.0,129570.0,68300.0,88150.0,116720.0,156560.0,205720.0,0.04,0.48,0.14,0.45,1.320417,181360.0,0.736180973446653,0.8179210303864423,1.33197258129211,11.949889240137765,11.667533183196667,11.131665045558881,12.234271299888853
2019,11-3131,Training and Development Managers,detailed,38510.0,123470.0,64720.0,84720.0,113350.0,152340.0,196070.0,0.0909090909090909,0.5,0.0454545454545454,0.4772727272727273,1.284423,39550.0,0.8268701802057971,0.9488791494282488,1.296513950588903,10.558673226808954,11.638235655935675,11.077825551732372,12.186227017309468
2019,11-9013,"Farmers, Ranchers, and Other Agricultural Managers",detailed,5060.0,80360.0,37530.0,53870.0,71160.0,99260.0,132760.0,0.0408163265306122,0.3673469387755101,0.1020408163265306,0.2448979591836734,-0.1443684,6250.0,0.22536013537473984,-0.16693747710142978,-0.11102582283217517,8.52912176228151,11.17268614177977,10.532895892129066,11.796298265833912
2019,11-9021,Construction Managers,detailed,293380.0,105000.0,56140.0,71900.0,95260.0,126040.0,164790.0,0.0444444444444444,0.4444444444444445,0.2,0.4,1.029139,303220.0,0.5749557169859529,0.5778311454764636,1.0450270060859987,12.589223976041755,11.46436527435485,10.935603849915873,12.012427215004776
2019,11-9031,"Education and Childcare Administrators, Preschool and Daycare",detailed,52360.0,53690.0,30850.0,37420.0,48210.0,62090.0,82590.0,0.0625,0.46875,0.28125,0.515625,0.838007,60010.0,0.6851682946446347,1.1330390043307892,0.8567378744650236,10.865898220023837,10.783321747399668,10.336892029333534,11.321643886804763
2019,11-9032,"Education Administrators, Kindergarten through Secondary",detailed,271020.0,100340.0,63070.0,76650.0,96400.0,121500.0,148630.0,0.0181818181818181,0.4181818181818181,0.2727272727272727,0.4545454545454545,1.048811,285910.0,0.45586887982748053,0.8397473835600763,1.0644064077416495,12.509947897876705,11.476261480598637,11.052000499657696,11.909215275142941
2019,11-9033,"Education Administrators, Postsecondary",detailed,144880.0,112400.0,55320.0,70490.0,95410.0,135070.0,194090.0,0.024390243902439,0.4390243902439024,0.3414634146341463,0.475609756097561,1.461149,167060.0,0.5503786961840165,0.9408938982671632,1.4706113548689213,11.883661092557295,11.465938673745892,10.920889785778694,12.176077247994773
2019,11-9041,Architectural and Engineering Managers,detailed,194250.0,152930.0,92510.0,115670.0,144830.0,179220.0,,0.05172413793103445,0.4426108374384236,0.0571428571428571,0.3307881773399014,0.8370105,197180.0,0.5666412987417508,0.245489974739005,0.8557561962548846,12.176901268229894,11.883315919794901,11.435072025765365,
2019,11-9051,Food Service Managers,detailed,235470.0,59820.0,33210.0,42260.0,55320.0,71270.0,93040.0,0.0625,0.4166666666666666,0.1875,0.3958333333333333,-0.1213112,231100.0,0.4489984853760302,0.5578236550672986,-0.08831157212789148,12.36933879578897,10.920889785778694,10.410606314370792,11.440784787192547
2019,11-9071,Gambling Managers,detailed,4450.0,84700.0,47160.0,58840.0,74970.0,97770.0,136650.0,0.3235294117647059,0.5735294117647058,0.2647058823529412,0.4852941176470588,0.8299207,4800.0,1.160286381526179,0.9873962432640742,0.8487718488647752,8.400659375160286,11.224843312497107,10.761301354651307,11.825178191356214
2019,11-9081,Lodging Managers,detailed,38340.0,63570.0,31380.0,40010.0,54430.0,75130.0,105720.0,0.0434782608695652,0.4565217391304347,0.2608695652173913,0.3804347826086956,0.4021726,39870.0,0.6297197307293968,0.48388292964212387,0.4273860092276548,10.554249016599636,10.904670751428245,10.353926026287024,11.568549368718225
2019,11-9111,Medical and Health Services Managers,detailed,394910.0,115160.0,58820.0,76770.0,100980.0,133520.0,189000.0,0.0,0.4285714285714285,0.1142857142857142,0.3714285714285714,1.260259,476750.0,0.5029801560659969,0.44063692552790407,1.2727093622599508,12.88641316982067,11.522677756412907,10.982237212107986,12.14950229404178
2019,11-9121,Natural Sciences Managers,detailed,67720.0,145450.0,66050.0,94940.0,129100.0,176510.0,,0.11155206467318907,0.5306967984934087,0.24444903771071602,0.4865325432915346,1.327906,82570.0,0.966063595476423,0.9933429126731094,1.339350191041966,11.123136836247072,11.768342576834733,11.09816730995047,
2019,11-9131,Postmasters and Mail Superintendents,detailed,13850.0,78220.0,65370.0,70160.0,76900.0,86300.0,94880.0,0.1428571428571428,0.5238095238095237,0.238095238095238,0.4523809523809523,0.8233757,13460.0,0.93483352158573,0.8293538820488217,0.8423241982020956,9.536040511615484,11.250261155493735,11.087818716606776,11.460368214231552
2019,11-9141,"Property, Real Estate, and Community Association Managers",detailed,220750.0,71720.0,31030.0,41630.0,58760.0,84430.0,129160.0,0.0,0.4431818181818182,0.2045454545454545,0.4318181818181818,1.215396,261120.0,0.5692303882764108,0.7306156176919045,1.228513647717583,12.304786118466206,10.981216630287813,10.342709757442426,11.768807224872212
2019,11-9151,Social and Community Service Managers,detailed,156460.0,72900.0,41220.0,52480.0,67150.0,88180.0,112480.0,0.0714285714285714,0.3928571428571428,0.25,0.4464285714285714,1.156153,162880.0,0.341035143996097,0.8007717528928722,1.1701518191142022,11.960555665239072,11.114684201951384,10.62667885444445,11.630530707044493
2019,11-9161,Emergency Management Directors,detailed,10060.0,82530.0,40430.0,54050.0,74590.0,103330.0,141230.0,0.0,0.4222222222222222,0.4,0.6,1.030768,11290.0,0.47418993169801504,1.538190685116378,1.046631776587069,9.21632244365373,11.219761728949209,10.607327362634816,11.85814504606311
2019,11-9171,Funeral Home Managers,detailed,9400.0,95220.0,44120.0,57020.0,76350.0,111310.0,161870.0,0.1428571428571428,0.4285714285714285,0.2857142857142857,0.5357142857142857,,13680.0,0.5029801560659969,1.22950369023212,,9.148464968258095,11.243083310646778,10.69466847336744,11.994548822928007
2019,13-1011,"Agents and Business Managers of Artists, Performers, and Athletes",detailed,17060.0,97170.0,37300.0,50590.0,73740.0,120430.0,189420.0,0.1739130434782608,0.5434782608695652,0.3043478260869565,0.3695652173913043,1.068559,13130.0,1.0240206296821968,0.4316894764008242,1.083860678984827,9.74449182104567,11.208300671788136,10.526748605631907,12.151722050780092
2019,13-1031,"Claims Adjusters, Examiners, and Investigators",detailed,287960.0,68940.0,41100.0,51030.0,66790.0,83050.0,100400.0,0.08,0.52,0.18,0.49,1.274024,285270.0,0.9175593869649411,1.009992938314425,1.2862696237376874,12.57057686058324,11.109308647719681,10.623763400484325,11.516917486239766
2019,13-1032,"Insurance Appraisers, Auto Damage",detailed,13750.0,66240.0,44430.0,53430.0,63270.0,77810.0,93720.0,0.0,0.5,0.1428571428571428,0.5,0.6634955,11430.0,0.8268701802057971,1.0580109152964208,0.6848220320478784,9.528794103094718,11.05516656214093,10.701670195929955,11.448066892621732
2019,13-1041,Compliance Officers,detailed,317600.0,72850.0,38920.0,51050.0,69050.0,91260.0,109950.0,0.2342960489763113,0.5263042749310427,0.3373490296220364,0.5265367802901109,0.6981205,359640.0,0.9461458715993321,1.185435165811103,0.7189320250494494,12.668548008355117,11.142586158837439,10.56926353629994,11.607780995982907
2019,13-1051,Cost Estimators,detailed,210000.0,71350.0,39380.0,51300.0,65250.0,86080.0,111350.0,0.0,0.5,0.1538461538461538,0.4807692307692308,1.367669,225310.0,0.8268701802057971,0.965668651869506,1.378521762210817,12.254862809699606,11.08598132518494,10.581013352193116,11.620433672685513
2019,13-1071,Human Resources Specialists,detailed,633040.0,67760.0,37180.0,47450.0,61920.0,81430.0,105930.0,0.3333333333333333,0.6444444444444445,0.3777777777777777,0.5888888888888889,1.36005,835360.0,1.4818477845773925,1.4848373773586052,1.371016086061244,13.358288890283076,11.033598508263609,10.523526261275435,11.570533777590542
2019,13-1075,Labor Relations Specialists,detailed,75580.0,71870.0,19230.0,44920.0,69020.0,94740.0,124380.0,0.1698113207547169,0.5471698113207547,0.1132075471698113,0.4433962264150943,1.334834,62200.0,1.0407598187886837,0.7862110455870108,1.3461751450207353,11.232946976903479,11.142151596651994,9.864226838582825,11.73109667465788
2019,13-1081,Logisticians,detailed,182050.0,78680.0,44020.0,57080.0,74750.0,96240.0,120400.0,0.08602409396848325,0.5278605318327264,0.35057626914627904,0.5965664590292197,1.297303,202970.0,0.9532026567956889,1.5217035159862113,1.3092023754224116,12.11203665360358,11.221904491252932,10.692399355080452,11.698574811856858
2019,13-1111,Management Analysts,detailed,709750.0,95560.0,49700.0,64060.0,85260.0,113770.0,154310.0,0.0952380952380952,0.4047619047619047,0.1904761904761904,0.5,1.432417,808860.0,0.39501681468606376,1.0580109152964208,1.4423067102791411,13.472668074335218,11.353460690319201,10.81376021208472,11.94671884506525
2019,13-1121,"Meeting, Convention, and Event Planners",detailed,117610.0,54880.0,28590.0,37640.0,50600.0,65860.0,86390.0,0.1081081081081081,0.4864864864864865,0.081081081081081,0.3648648648648649,0.3740207,112070.0,0.7655936891523215,0.4091193344586409,0.3996528363184584,11.675129344845082,10.831706855275558,10.260812285316357,11.36662720735293
2019,13-1131,Fundraisers,detailed,81660.0,62830.0,33530.0,43940.0,57970.0,76620.0,100410.0,0.1538461538461538,0.5192307692307693,0.25,0.4903846153846154,1.242567,94630.0,0.914071340551128,1.0118397835829636,1.2552805103846065,11.310319564873566,10.967680914333778,10.420195839460273,11.517017082873481
2019,13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,89300.0,69840.0,40140.0,50000.0,64560.0,82920.0,105600.0,0.0789473684210526,0.4736842105263157,0.3157894736842105,0.4736842105263157,1.440985,93550.0,0.7075422765753442,0.9316478179753791,1.450747271146649,11.39975676686459,11.07535030294383,10.60012862235033,11.567413650254299
2019,13-1151,Training and Development Specialists,detailed,312450.0,65640.0,32680.0,44680.0,61210.0,81290.0,104200.0,0.1052631578947368,0.5526315789473684,0.4210526315789473,0.5921052631578947,1.198409,367180.0,1.065525987466702,1.5002817559200656,1.2117793097791663,12.652199735357227,11.022065853845115,10.39451854897394,11.554067408301403
2019,13-1161,Market Research Analysts and Marketing Specialists,detailed,678500.0,71570.0,34350.0,46800.0,63790.0,89580.0,122630.0,0.04918032786885245,0.5245901639344263,0.12358133669609075,0.5425598991172762,1.426757,798620.0,0.9383733032703184,1.2623749409133638,1.4367308962606893,13.427639758257062,11.063351717236001,10.444357297650495,11.716926970756072
2019,13-2011,Accountants and Auditors,detailed,1280700.0,79520.0,44480.0,55900.0,71550.0,94340.0,124450.0,0.12,0.56,0.2,0.52,1.481956,1402420.0,1.098937800483229,1.1540468692604124,1.4911088747067172,14.062917361414163,11.178151784984596,10.702794928924463,11.731659307795738
2019,13-2031,Budget Analysts,detailed,51460.0,80300.0,50230.0,61040.0,76540.0,96780.0,116510.0,0.08,0.52,0.32,0.64,1.502988,48430.0,0.9175593869649411,1.7302625930443611,1.511828047928639,10.848560085835736,11.245568758979694,10.82436773674409,11.665732385213987
2019,13-2041,Credit Analysts,detailed,73930.0,84930.0,43430.0,55320.0,73650.0,101860.0,145840.0,0.1111111111111111,0.5555555555555556,0.2222222222222222,0.5555555555555556,1.345268,71960.0,1.0787846434256414,1.3247774540852861,1.356453951287259,11.210873978551145,11.207079421890777,10.678905725528868,11.890265409352544
2019,13-2052,Personal Financial Advisors,detailed,210190.0,119290.0,42950.0,57780.0,87850.0,154480.0,,0.0526315789473684,0.5,0.3947368421052631,0.6710526315789473,1.400749,283060.0,0.8268701802057971,1.87937104788319,1.411109735308058,12.255767162554026,11.383386093615243,10.667791927412402,
2019,13-2053,Insurance Underwriters,detailed,100050.0,77640.0,42360.0,53510.0,70020.0,94390.0,124320.0,0.1428571428571428,0.5714285714285714,0.1428571428571428,0.5,1.326652,105900.0,1.1507602043455967,1.0580109152964208,1.3381148428477718,11.51342534001188,11.156536194508657,10.653959799715343,11.730614165601475
2019,13-2061,Financial Examiners,detailed,64550.0,92330.0,43500.0,58860.0,81090.0,114030.0,158200.0,0.0606060606060606,0.5,0.303030303030303,0.5757575757575758,1.526064,63370.0,0.8268701802057971,1.421783468190328,1.534560819004574,11.075195396274788,11.303314927938603,10.680516217076775,11.97161533431569
2019,13-2071,Credit Counselors,detailed,32110.0,50230.0,31670.0,37250.0,45950.0,58470.0,76740.0,0.2727272727272727,0.625,0.4545454545454546,0.6931818181818182,1.385381,29090.0,1.3936777224504469,1.9856309251758841,1.3959703166091946,10.37692278708356,10.735309127783832,10.363125139532686,11.248178363800942
2019,13-2072,Loan Officers,detailed,308370.0,76200.0,32560.0,44840.0,63270.0,92960.0,132680.0,0.2045454545454545,0.5909090909090909,0.3409090909090909,0.6477272727272727,1.385739,345550.0,1.2390938472928152,1.7673673934395395,1.3963229917714925,12.639055639675078,11.05516656214093,10.390839820116476,11.795695493060988
2019,13-2081,"Tax Examiners and Collectors, and Revenue Agents",detailed,53760.0,60960.0,33090.0,41700.0,54890.0,76850.0,101780.0,0.1935483870967742,0.5806451612903225,0.4516129032258064,0.6774193548387096,1.36682,50610.0,1.1925524655249256,1.9099427649769902,1.3776853901080492,10.89228497519703,10.913086461543935,10.406986400915658,11.530568900142823
2019,13-2082,Tax Preparers,detailed,66670.0,49550.0,21750.0,28450.0,43080.0,63070.0,87060.0,0.25,0.625,0.25,0.625,1.29371,82370.0,1.3936777224504469,1.6582356275713674,1.3056628171594613,11.107510355612106,10.670814131270324,9.98736903651683,11.374352815106288
2019,15-1211,Computer Systems Analysts,detailed,589060.0,96160.0,55180.0,70000.0,90920.0,117120.0,147670.0,0.29411764705882354,0.6174242424242424,0.2406417112299465,0.553475935828877,,505210.0,1.3593257501931952,1.3147915408685906,,13.286283325017731,11.417735277966479,10.918355847771277,11.90273533346782
2019,15-1212,Information Security Analysts,detailed,125570.0,104210.0,57810.0,75450.0,99730.0,128640.0,158860.0,0.3478260869565217,0.6521739130434783,0.0869565217391304,0.5434782608695652,,163690.0,1.5168967533731967,1.2667847282616196,,11.74061865098301,11.510221813395914,10.964917050076522,11.975778590187122
2019,15-1221,Computer and Information Research Scientists,detailed,30780.0,127460.0,69990.0,93290.0,122840.0,154020.0,189780.0,0.3846153846153846,0.6346153846153847,0.2307692307692307,0.5,,33780.0,1.4372783026231124,1.0580109152964208,,10.33462040739287,11.718637974554758,11.156107653683586,12.15362078552775
2019,15-1231,Computer Network Support Specialists,detailed,185430.0,68860.0,38990.0,49160.0,63460.0,83230.0,106420.0,0.4615384615384615,0.6346153846153847,0.2307692307692307,0.5384615384615385,,168920.0,1.4372783026231124,1.242695442150251,,12.130432731321429,11.058165065137187,10.571060481976643,11.57514880815036
2019,15-1232,Computer User Support Specialists,detailed,647330.0,56550.0,32330.0,40340.0,52270.0,68060.0,88470.0,0.4444444444444444,0.611111111111111,0.4814814814814814,0.6666666666666666,,696830.0,1.3306991066454854,1.8583105316630162,,13.380611489821453,10.864177871706968,10.383750870719478,11.390418790477431
2019,15-1241,Computer Network Architects,detailed,152420.0,115110.0,64770.0,85290.0,112690.0,142610.0,168390.0,0.3548869680851064,0.6352227393617021,0.2292220744680851,0.5433011968085106,,173920.0,1.440032328631359,1.265934502460814,,11.934395147220108,11.632395964946395,11.078597812176962,12.034037996604354
2019,15-1244,Network and Computer Systems Administrators,detailed,354450.0,88410.0,52370.0,65460.0,83510.0,106310.0,132520.0,0.5405405405405406,0.7297297297297298,0.1621621621621621,0.5135135135135136,,325930.0,1.8685705281148834,1.1229000733801993,,12.778322571283164,11.332721664147275,10.866089187273534,11.794488856413832
2019,15-1251,Computer Programmers,detailed,199540.0,92610.0,50150.0,65760.0,86550.0,112120.0,140250.0,0.9,0.95,0.4333333333333333,0.6833333333333333,,132740.0,2.867377332286536,1.9383404932996762,,12.203769996467498,11.368477560604354,10.822773793390082,11.851181823384943
2019,15-1299,"Computer Occupations, All Other",detailed,393160.0,92410.0,43780.0,62620.0,88550.0,117260.0,146440.0,0.4766228777169385,0.7357861863332168,0.277384400302843,0.5969636725035986,,416320.0,1.8960332903719541,1.523610854733178,,12.881971932680566,11.39132264321098,10.686932371076853,11.894371067234173
2019,15-2011,Actuaries,detailed,22260.0,120970.0,64860.0,81210.0,108350.0,148720.0,193600.0,0.0,0.5,0.2222222222222222,0.537037037037037,1.516474,25010.0,0.8268701802057971,1.2358552744889975,1.5251134592100597,10.010546624829535,11.593122006964505,11.079986379861309,12.173549453824613
2019,15-2021,Mathematicians,detailed,2630.0,107280.0,58100.0,76170.0,105030.0,127860.0,162060.0,1.0,1.0,0.3809523809523809,0.6904761904761905,1.472319,2070.0,3.094100349184396,1.9726390482868157,1.481615213983074,7.874739125171811,11.562001302616821,10.969920942840002,11.995721916014716
2019,15-2031,Operations Research Analysts,detailed,99680.0,90600.0,48670.0,62780.0,84810.0,112680.0,140790.0,0.2580645161290322,0.6290322580645161,0.2580645161290322,0.6290322580645161,1.40002,105080.0,1.4119618367164033,1.6775977150641077,1.4103915783434906,11.50972033402128,11.348168739355746,10.7928181028275,11.855024697456573
2019,15-2041,Statisticians,detailed,39090.0,95680.0,52690.0,68480.0,91160.0,118790.0,146770.0,0.44947368421052636,0.7247368421052631,0.5368421052631578,0.7252631578947368,1.382724,30780.0,1.845930477209862,2.1396790283645353,1.3933528364242078,10.573621958787001,11.42037148335962,10.87218096320333,11.896622014605244
2019,17-1011,"Architects, Except Landscape and Naval",detailed,105850.0,89560.0,48700.0,62600.0,80750.0,105600.0,137620.0,0.0697674418604651,0.4883720930232558,0.1627906976744186,0.4302325581395348,1.047142,107490.0,0.7741438972062947,0.7230017735615666,1.0627622321945125,11.569778276563012,11.299113241084903,10.793434309070681,11.83225154275647
2019,17-1012,Landscape Architects,detailed,20280.0,73970.0,42320.0,54600.0,69360.0,90090.0,112290.0,0.0,0.4210526315789473,0.0526315789473684,0.3684210526315789,1.034388,18120.0,0.468886469314439,0.42619542869121374,1.0501979332561142,9.91739045770512,11.147065611454423,10.65301506653218,11.628840089566584
2019,17-1021,Cartographers and Photogrammetrists,detailed,11300.0,69790.0,41670.0,52340.0,65470.0,85050.0,103380.0,0.04,0.52,0.08,0.46,0.8169979,13270.0,0.9175593869649411,0.865939007368438,0.8360412606319753,9.332558004700433,11.089347301435136,10.6375367244165,11.546166798750031
2019,17-1022,Surveyors,detailed,45220.0,67920.0,36110.0,47750.0,63420.0,84120.0,104850.0,0.14930555555555555,0.5100694444444445,0.16041666666666665,0.4197916666666667,0.1460606,47770.0,0.872529676664394,0.6728667249199968,0.17508338027116818,10.719294745831961,11.057534548092338,10.494325114271504,11.560286036330066
2019,17-2011,Aerospace Engineers,detailed,63200.0,119220.0,72450.0,91240.0,116500.0,145530.0,166620.0,0.2142857142857142,0.5714285714285714,0.1428571428571428,0.5178571428571428,1.338738,61580.0,1.1507602043455967,1.14375730276427,1.3500210775168544,11.054059580134949,11.665646551987892,11.190651947748828,12.0234710495289
2019,17-2021,Agricultural Engineers,detailed,1550.0,98290.0,47330.0,61140.0,80720.0,103210.0,160950.0,0.074074074074074,0.4259259259259259,0.0,0.3333333333333333,0.9409636,1500.0,0.49098422924600443,0.2577112989298252,0.958163113612043,7.346010209913293,11.29874165502749,10.764899622900293,11.988849036726954
2019,17-2031,Bioengineers and Biomedical Engineers,detailed,19780.0,97090.0,55280.0,70990.0,91410.0,118020.0,148210.0,0.2307692307692307,0.5897435897435898,0.2564102564102564,0.5384615384615384,0.9874239,19210.0,1.2338089284840073,1.2426954421502505,1.0039323701564729,9.892426605176704,11.423110160647864,10.920166458441551,11.90638546595096
2019,17-2041,Chemical Engineers,detailed,30120.0,117090.0,66810.0,84720.0,108770.0,137860.0,176090.0,0.0769230769230769,0.4615384615384615,0.0769230769230769,0.3461538461538461,1.341336,20380.0,0.6524678595151355,0.3192728078811016,1.352580435258893,10.31294468191383,11.596990840087896,11.109608048919522,12.078750506954824
2019,17-2051,Civil Engineers,detailed,310850.0,94360.0,55380.0,68130.0,87060.0,113580.0,144560.0,0.0556277056277056,0.48214285714285715,0.17186147186147183,0.45454545454545453,1.282867,307570.0,0.7458976741708472,0.8397473835600765,1.2949810942969044,12.647065759697483,11.374352815106288,10.921973796724952,11.88144992526611
2019,17-2061,Computer Hardware Engineers,detailed,67880.0,123030.0,68460.0,88800.0,117220.0,150840.0,185240.0,0.5454545454545454,0.7272727272727273,0.1818181818181818,0.3181818181818182,1.141812,74640.0,1.8574293479233421,0.18495678835104387,1.1560241249731038,11.125496719348163,11.671807790030421,11.134004912084176,12.129407560594688
2019,17-2071,Electrical Engineers,detailed,185570.0,103480.0,63020.0,77080.0,98530.0,125520.0,155880.0,0.28125,0.5625,0.15625,0.40625,1.126725,182210.0,1.110273951328122,0.6078423810902108,1.1411615267228596,12.131187448338384,11.49811634931652,11.051207415311266,11.956841759452645
2019,17-2072,"Electronics Engineers, Except Computer",detailed,128800.0,110210.0,66620.0,82420.0,105570.0,133050.0,164210.0,0.361344537815126,0.6200980392156863,0.22408963585434172,0.447829131652661,0.6654578,106640.0,1.3714499756957548,0.8074969597530957,0.6867551450953002,11.766016092652391,11.56712951898374,11.10676011174767,12.008901375485882
2019,17-2081,Environmental Engineers,detailed,53150.0,94220.0,54330.0,68000.0,88860.0,114250.0,142070.0,0.1296296296296296,0.5555555555555556,0.2407407407407407,0.5,1.343561,45440.0,1.0787846434256414,1.0580109152964208,1.3547723409463586,10.880873383770094,11.3948173764899,10.902831839545568,11.864075172866123
2019,17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",detailed,25860.0,94810.0,53650.0,68940.0,91410.0,118440.0,143880.0,0.09846153846153845,0.5042307692307693,0.4692307692307693,0.5676923076923077,0.9948935,21520.0,0.84605443548177,1.3830556825591613,1.0112908684589867,10.160452652325848,11.423110160647864,10.890236748058845,11.87673489780956
2019,17-2112,Industrial Engineers,detailed,291710.0,92660.0,57290.0,70540.0,88020.0,110160.0,134070.0,0.1837961926091825,0.554355036527489,0.2942057270836666,0.520044259585133,1.13787,321400.0,1.0733409375079106,1.1542593948344273,1.1521407576832208,12.583515437064571,11.385319340365083,10.955881367402624,11.806117330595606
2019,17-2121,Marine Engineers and Naval Architects,detailed,11360.0,98730.0,65440.0,75500.0,92400.0,116770.0,147710.0,0.1052631578947368,0.4210526315789473,0.2631578947368421,0.4035087719298245,0.5472173,7450.0,0.468886469314439,0.594679558452602,0.570273336358773,9.337853692275143,11.433882257629776,11.088888971276628,11.903006171034646
2019,17-2131,Materials Engineers,detailed,26820.0,97890.0,57340.0,72420.0,93360.0,120180.0,148960.0,0.1463414634146341,0.4878048780487805,0.1463414634146341,0.3170731707317073,1.037278,21510.0,0.771571883401441,0.17963328757698674,1.0530449478344401,10.196903156835669,11.444218266960437,10.95675373943736,11.911433092510894
2019,17-2141,Mechanical Engineers,detailed,306990.0,93540.0,57130.0,70280.0,88430.0,111980.0,138020.0,0.20618331053351568,0.5312935096519228,0.30672138622891015,0.5007630338957288,1.004709,277560.0,0.9687693585579217,1.06167484970058,1.0209603742007027,12.63457045274891,11.38996655756978,10.953084651718509,11.835153881174593
2019,17-2151,"Mining and Geological Engineers, Including Mining Safety Engineers",detailed,6280.0,96990.0,52160.0,68240.0,91160.0,120890.0,151230.0,0.1111111111111111,0.4814814814814814,0.4074074074074074,0.5,1.34695,7390.0,0.7428986924658486,1.0580109152964208,1.358110933474368,8.745125259462244,11.42037148335962,10.862071196600535,11.926557135744787
2019,17-2161,Nuclear Engineers,detailed,15850.0,120700.0,71860.0,90170.0,113460.0,138330.0,179430.0,0.25,0.55,0.25,0.475,1.303009,12250.0,1.0535931971036572,0.9379659728414315,1.31482350524384,9.670924779305427,11.639205630880559,11.18247506066751,12.097540438706712
2019,17-2171,Petroleum Engineers,detailed,32620.0,156780.0,79270.0,107020.0,137720.0,193430.0,,0.1666666666666666,0.5277777777777778,0.0833333333333333,0.4305555555555555,1.247779,20540.0,0.9528274118157193,0.7245527418103392,1.2604149878871103,10.392680876175005,11.83297791745246,11.280615025831201,
